N,Z,element,be_per_a,beta_decay_energy,atomic_mass,s2n,s2p,qa,q2b,qep,qbn,s1n,s1p,q4b,qda,qpa,qna
12,15,P,7.663438,-17.75,26.999224409,36.603,6.38442,-9.89544,,4.198720000000001,-35.872,19.767,0.87041,,6.161020000000001,-6.6036,4.972810000000001
11,16,S,6.977,,27.01828,,1.3780000000000001,-9.095,,16.88,,18.122,1.234,,8.0,-11.428,11.929
20,8,O,5.988,18.338,28.05591,-1.276,,,40.78,,18.558,0.661,,67.099,,0.961,
19,9,F,6.6147920000000004,22.441859,28.036223095,1.0499100000000001,,-15.621,34.729910000000004,,18.61937,-0.22,18.217,50.59224,9.79137,11.276620000000001,-16.595
18,10,Ne,7.388345999999999,12.288052,28.012130767,5.32401,37.93924,-9.62558,26.31858,-40.659,8.74621,3.8224899999999997,21.43951,32.79253,3.36167,4.82963,-10.38289
17,11,Na,7.799264,14.030529000000001,27.998939,10.27017,34.215129999999995,-10.95775,15.86233,-33.72756,5.52698,3.54184,15.328190000000001,6.15942,9.24138,5.91124,-6.67608
16,12,Mg,8.272413,1.8318,27.983876606,14.946940000000001,30.077900000000003,-11.49211,6.47395,-29.35872,-5.8933,8.503549999999999,16.790029999999998,-19.09205,2.55274,-0.79698,-7.336939999999999
15,13,Al,8.309894,4.64215,27.981910087,20.78313,24.56781,-10.85766,-9.70291,-18.621830000000003,-12.53746,7.7251,9.553,-44.367000000000004,10.074700000000002,1.20619,-1.84643
14,14,Si,8.447744,-14.345055,27.97692653499,30.494410000000002,19.856189999999998,-9.98414,-25.566,-14.19515,-28.84165,17.17961,11.5849,,1.42816,-7.71276,-2.65361
13,15,P,7.907479,-11.220945,27.992326585,34.263,9.51553,-9.523790000000002,-34.664,2.7601500000000003,-32.247,14.4966,2.05221,,10.70408,-6.11101,7.41464
12,16,S,7.47879,-23.443,28.004372766,39.148,3.36372,-9.0969,,9.16874,,21.026,2.49331,,3.811,-10.801,5.8922799999999995
11,17,Cl,6.614,,28.02954,,-1.965,-8.228,,20.95,,,-3.2,,11.149000000000001,,13.424
20,9,F,6.444031,21.750384999999998,29.043103,1.44273,,-18.258,37.47019,,20.779130000000002,1.66273,19.219,58.357949999999995,6.191,10.353200000000001,
19,10,Ne,7.167067,15.719807000000001,29.019753,4.79374,40.848,-11.35414,29.00263,-40.969,11.316799999999999,0.9712500000000001,22.630770000000002,40.29488,3.66033,4.61498,-10.61483
18,11,Na,7.682151,13.282824000000002,29.002877092,7.944850000000001,37.34823,-11.07909,20.88775,-38.35057,9.62752,4.40301,15.90871,19.63284,6.3398900000000005,7.062939999999999,-10.32248
17,12,Mg,8.113202000000001,7.604931,28.988617393,12.158850000000001,32.231680000000004,-10.99224,11.292250000000001,-29.19154,-1.8235000000000001,3.6553000000000004,16.90348,-7.44641,5.62577,1.12201,-5.43754
16,13,Al,8.348464,3.6873180000000003,28.980453164,17.15353,27.26791,-11.27486,-1.2549100000000002,-24.508419999999997,-4.78628,9.42843,10.47789,-31.36994,7.08966,2.8708400000000003,-5.70058
15,14,Si,8.448635000000001,-4.9422299999999995,28.97649466525,25.65321,21.88641,-11.12721,-18.73866,-14.1652,-22.81866,8.473600000000001,12.3334,,6.01259,-4.82087,-0.03413
14,15,P,8.251236,-13.796432000000001,28.981800368,32.373020000000004,14.33393,-10.46179,-30.11502,-7.39117,-29.097369999999998,17.87643,2.7490200000000002,,6.14246,-4.94778,0.9037000000000001
13,16,S,7.748520000000001,-16.318592000000002,28.996611448,36.327,5.349850000000001,-9.40865,,11.04741,-38.744,15.30094,3.29765,,8.276850000000001,-9.265,9.631
12,17,Cl,7.158832,,29.014130178,,0.69331,-9.001,,13.020950000000001,,22.425,-1.8,,6.845,-9.052,7.836
21,9,F,6.2330000000000005,24.832,30.05165,1.7730000000000001,,,39.637,,21.641000000000002,0.11,,63.977000000000004,6.743,8.306000000000001,
20,10,Ne,7.034531,14.805448,30.024992235,4.16225,43.378,-13.80583,32.16394,,12.52881,3.1910000000000003,24.15904,47.713080000000005,0.24933000000000002,2.69389,-15.743
19,11,Na,7.501968,17.358490000000003,30.009097932,6.67965,39.84487,-12.599120000000001,24.33951,-38.96449,11.00618,2.27664,17.2141,28.675520000000002,7.88574,6.28782,-11.32921
18,12,Mg,8.054506,6.981024000000001,29.990462825999998,10.007610000000001,34.7615,-11.789850000000001,15.54914,-34.57259,1.2526199999999998,6.35231,18.852790000000002,5.17543,2.8153,1.49802,-10.28833
17,13,Al,8.261128000000001,8.568116,29.982968388,15.15683,29.45447,-11.42898,4.33601,-25.833810000000003,-2.04108,5.7284,12.55099,-20.308,9.86481,3.5858200000000005,-4.7006499999999996
16,14,Si,8.520654,-4.232106,29.973770136,19.0828,23.992060000000002,-10.64333,-10.373709999999999,-21.1191,-15.55143,10.609200000000001,13.51417,-45.364110000000004,3.1284899999999998,-2.37204,-4.19995
15,15,P,8.353506,-6.141601,29.978313489,29.19575,17.928150000000002,-10.41562,-24.644000000000002,-9.28206,-25.115759999999998,11.31932,5.59475,,12.00275,-2.9523,2.64241
14,16,S,8.122707,-18.502,29.984906769,34.27509,7.1444,-9.34315,-34.9904,0.5468500000000001,-35.29275,18.97415,4.39538,,3.79929,-8.47274,3.9716500000000003
13,17,Cl,7.48,-16.488,30.00477,39.216,2.987,-8.955,,14.107000000000001,,16.79,-0.311,,11.081,-7.72,10.812
12,18,Ar,6.904204,,30.022470511,,-2.2800000000000002,-8.572000000000001,,16.79859,,,-0.48,,4.126,,9.55
22,9,F,6.033,24.961000000000002,31.060272,0.15,,,43.897,,24.791,0.04,,71.09400000000001,,8.927,
21,10,Ne,6.81309,18.935559,31.033474816,3.36084,,-15.913,34.30374,,14.6356,0.16984000000000002,24.219,54.13063,1.74221,2.30405,-15.252
20,11,Na,7.398677,15.368182000000001,31.013146656,6.576600000000001,42.4821,-15.62916,27.196740000000002,-43.155,13.058530000000001,4.2999600000000004,18.32306,36.68657,4.55704,5.810350000000001,-15.84916
19,12,Mg,7.869188,11.828555,30.996648232,8.661959999999999,36.09989,-12.59798,19.82689,-33.69124,4.67138,2.30965,18.88579,15.920370000000002,4.90866,2.7302199999999996,-8.77549
18,13,Al,8.225517,7.99833,30.983949756,12.885580000000001,32.20864,-11.85783,9.489840000000001,-30.71435,1.41094,7.15718,13.355860000000002,-7.91615,6.36293,4.932189999999999,-8.31599
17,14,Si,8.458291,1.491505,30.975363194,17.19659,26.92415,-10.78734,-3.9065100000000004,-21.35419,-10.8195,6.58739,14.37316,-34.274,5.96953,-1.23434,-2.28379
16,15,P,8.481167,-5.398016,30.97376199863,23.63033,20.81072,-9.668600000000001,-17.405990000000003,-15.86467,-18.4526,12.311,7.296550000000001,,8.16534,1.91631,-1.94349
15,16,S,8.281799999999999,-12.007974,30.979557007,32.02874,11.725389999999999,-9.08294,-30.368000000000002,-1.89854,-31.557000000000002,13.054590000000001,6.1306400000000005,,8.621129999999999,-7.03073,8.09667
14,17,Cl,7.869209,-18.36,30.992448098,36.33936,4.6596400000000004,-8.73701,,5.87733,-36.03701,19.549,0.26427,,6.83267,-6.2437,5.75959
13,18,Ar,7.252,,31.012158,,0.096,-8.127,,18.096,,17.677,0.40700000000000003,,8.874,-11.327,12.899000000000001
22,10,Ne,6.671,18.359,32.03972,2.424,,-17.506,37.828,,16.682,2.254,26.433,61.077,-0.402,1.713,
21,11,Na,7.219881000000001,19.469051,32.020011026,5.97715,44.049,-17.52636,29.739520000000002,-44.792,13.69098,1.6772,19.83041,42.94502,6.0708400000000005,5.1044,-15.863629999999999
20,12,Mg,7.80384,10.270467,31.999110139,8.08771,38.68696,-14.55355,23.24879,-39.29946,6.05049,5.77807,20.3639,25.18663,1.40724,1.3551600000000001,-13.5823
19,13,Al,8.100344,12.978318999999999,31.988084339,11.37716,34.15198,-12.535969999999999,13.20551,-30.63437,3.77835,4.21998,15.266190000000002,2.23531,8.49526,4.367520000000001,-8.13296
18,14,Si,8.481468000000001,0.227188,31.974151539,15.787360000000001,29.771810000000002,-11.48376,1.9378499999999999,-28.24451,-7.7084600000000005,9.199969999999999,16.415950000000002,-21.87734,2.49796,-1.00587,-7.82845
17,15,P,8.464120000000001,1.71066,31.973907643,20.246650000000002,23.017970000000002,-9.87914,-10.9702,-16.64314,-13.33367,7.93565,8.64481,-45.403,10.83889,2.45426,-0.45071
16,16,S,8.493129000000001,-12.680860000000001,31.97207117443,28.09891,16.160510000000002,-6.947649999999999,-23.81518,-10.35547,-27.0523,15.04433,8.863959999999999,,4.89613,-4.1986300000000005,1.5259500000000001
15,17,Cl,8.072404,-11.134323,31.985684637,33.921,7.71176,-8.61185,-34.433,3.8169,-32.731,14.371440000000002,1.5811199999999999,,11.43539,-5.3142,9.26458
14,18,Ar,7.700008,-23.299,31.997637826,39.27413,2.71904,-8.69847,,9.5532,,21.597,2.45477,,4.067,-10.49847,6.60247
13,19,K,6.947,,32.02265,,-2.077,-8.843,,20.844,,,-2.484,,10.878,,13.583
23,10,Ne,6.44,22.217,33.04938,1.327,,,41.035000000000004,,19.286,-0.927,,66.511,0.5650000000000001,2.75,
22,11,Na,7.089926,18.817812999999997,33.025529,4.608560000000001,46.941,-18.794990000000002,32.27749,,16.537689999999998,2.93136,20.508,50.11746,3.30933,5.364050000000001,-18.685
21,12,Mg,7.636455,13.459677,33.005327245,8.05819,40.797230000000006,-15.86242,25.47662,-39.326,7.99035,2.28012,20.96682,31.548150000000003,3.42707,1.35168,-12.67142
20,13,Al,8.020616,12.016945,32.990877687,9.689309999999999,35.32135,-13.602290000000002,17.83997,-34.4265,7.50899,5.46933,14.957450000000001,12.50596,5.33558,5.2505,-11.32565
19,14,Si,8.361059,5.823021,32.977976964,13.70792,31.970119999999998,-12.33641,6.07153,-26.974400000000003,-4.28077,4.50796,16.70393,-11.130030000000001,5.147189999999999,0.21457,-5.984100000000001
18,15,P,8.513806,0.248508,32.971725694,18.03944,25.96458,-10.5545,-5.33401,-22.526950000000003,-8.39313,10.103790000000002,9.54863,-33.379,7.3225,2.95967,-4.8261
17,16,S,8.49763,-5.582517,32.97145890985,23.685959999999998,18.21476,-7.11569,-17.20156,-9.797139999999999,-21.3225,8.641639999999999,9.56995,,8.56549,-1.52095,3.49351
16,17,Cl,8.304755,-11.619044,32.977451989,30.11142,11.14074,-6.4754,-28.045,-3.98743,-26.874299999999998,15.73998,2.27677,,8.74999,-2.0800300000000003,4.84392
15,18,Ar,7.928955,-16.426000000000002,32.989925547,36.852000000000004,4.91971,-8.652790000000001,,9.342270000000001,-38.554,15.25526,3.3385900000000004,,8.36106,-8.963000000000001,10.32136
14,19,K,7.407,,33.00756,,0.501,-8.545,,13.088000000000001,,22.128,-1.953,,6.4270000000000005,-9.025,8.245000000000001
24,10,Ne,6.287,21.161,34.056728,0.3,,,44.518,,20.990000000000002,1.227,,72.798,,1.563,
23,11,Na,6.886437,23.356764,34.03401,3.1026700000000003,,-18.856,34.6804,,18.6465,0.17132,21.606,56.228809999999996,5.392,5.36258,-18.816
22,12,Mg,7.55039,11.323637000000002,34.008935481,6.9903900000000005,43.254,-17.38169,28.2802,-44.963,8.74941,4.71027,22.745730000000002,38.25503,0.394,0.94137,-17.211840000000002
21,13,Al,7.860428,16.956563,33.996779057,8.043560000000001,36.218379999999996,-13.899870000000002,21.54841,-34.069370000000006,9.44272,2.57423,15.25156,21.439790000000002,8.53942,4.98592,-9.599920000000001
20,14,Si,8.336141,4.591847,33.978575437,12.021799999999999,33.70589,-13.497950000000001,9.97483,-32.20812,-1.69082,7.51384,18.74844,-1.57856,1.85332,-0.14209,-11.1883
19,15,P,8.448185,5.382987,33.973645887,16.38646,28.02727,-11.10877,-0.10862000000000001,-23.340290000000003,-6.03416,6.28267,11.32334,-23.328,10.239790000000001,3.26439,-3.9515900000000004
18,16,S,8.583498,-5.4916030000000005,33.967867012,20.058790000000002,20.43194,-7.923640000000001,-11.5534,-16.70633,-16.99967,11.41715,10.88331,-43.783,5.08399,-0.62709,-1.33625
17,17,Cl,8.39897,-6.0617920000000005,33.973762491,27.248040000000003,14.71315,-6.664140000000001,-23.22,-5.39171,-23.127110000000002,11.50806,5.1432,,12.28626,-0.5335,5.64686
16,18,Ar,8.197672,-17.158,33.980270093,32.320570000000004,6.9407,-6.74395,-32.230000000000004,0.91859,-33.492,17.06531,4.66392,,5.66719,-6.47968,6.31064
15,19,K,7.67,-15.072000000000001,33.99869,38.461,2.464,-8.088000000000001,,12.494,,16.334,-0.875,,11.691,-7.682,11.461
14,20,Ca,7.204,,34.01487,,-1.474,-9.505,,15.947000000000001,,,0.48,,3.464,,8.172
24,11,Na,6.7330000000000005,22.592,35.041043,1.691,,-20.336000000000002,38.455,,21.837,1.52,21.899,63.089,2.945,6.097,
23,12,Mg,7.3562330000000005,15.863512000000002,35.01679,5.4651499999999995,44.935,-17.966720000000002,30.031240000000004,-44.491,10.568760000000001,0.75488,23.3293,44.48599,2.57048,1.86369,-15.713000000000001
22,13,Al,7.787124,14.167729,34.999759817,7.86898,38.58178,-14.894680000000001,24.63407,-39.19281,11.66181,5.29476,15.83605,28.7898,5.52478,5.46923,-13.21748
21,14,Si,8.169563,10.466342000000001,34.984550134,10.019770000000001,33.9317,-13.69422,14.45475,-30.00378,2.08592,2.50592,18.68014,8.65583,4.81673,1.57196,-7.91616
20,15,P,8.446249,3.988407,34.973314053,14.66309,30.938360000000003,-12.33201,4.155729999999999,-29.14648,-2.99743,8.38042,12.18992,-13.68491,6.36733,4.08394,-8.11203
19,16,S,8.53785,0.167322,34.969032322,18.402990000000003,22.90982,-8.322090000000001,-5.79892,-16.17833,-12.477440000000001,6.9858400000000005,11.58648,-33.634,8.20195,0.32272,0.87788
18,17,Cl,8.520278000000001,-5.966243,34.968852694,24.15283,17.25412,-6.9979,-17.84064,-11.7538,-18.706560000000003,12.64476,6.3708100000000005,,8.28313,1.86606,0.93775
17,18,Ar,8.327461,-11.874394,34.975257721,29.80563,11.039370000000002,-6.42968,-27.835,-0.40457,-29.898,12.74031,5.896170000000001,,8.666860000000002,-4.848560000000001,8.61465
16,19,K,7.96584,-15.961,34.988005407,34.358000000000004,4.74749,-6.5632600000000005,,5.97822,-33.096000000000004,18.024,0.08356999999999999,,8.92221,-4.108479999999999,7.80818
15,20,Ca,7.487,,35.00514,,0.406,-8.962,,15.877,,17.135,1.281,,8.457,-11.446,12.635
25,11,Na,6.546,25.923000000000002,36.049708,1.52,,,40.352000000000004,,22.592,0.0,,66.554,4.172,5.17,
24,12,Mg,7.244419,14.429774,36.021879,4.08582,47.039,-19.044,32.81628,,12.53257,3.33094,25.14,51.044290000000004,-0.58915,1.4641,-19.971
23,13,Al,7.623515,18.386508000000003,36.006388,7.19196,40.30767,-15.11468,26.20142,-39.57,12.270520000000001,1.89721,16.978369999999998,35.47239,8.33784,5.85214,-12.18333
22,14,Si,8.112519,7.814911,35.986649271,8.62191,35.337410000000006,-14.03214,18.228009999999998,-35.36488,4.350359999999999,6.1159799999999995,19.501369999999998,17.79542,1.2749700000000002,0.92531,-11.75202
21,15,P,8.307868000000001,10.413096,35.978259619,11.84497,31.828689999999998,-11.57658,9.27097,-27.31628,0.52385,3.4645500000000005,13.14855,-2.83397,10.416620000000002,5.127350000000001,-6.1072500000000005
20,16,S,8.575389,-1.142126,35.967080699,16.87508,25.285220000000002,-9.011360000000002,-0.43259,-23.56164,-9.72192,9.88924,13.0953,-24.21298,4.59537,0.53727,-4.5034
19,17,Cl,8.521931,0.709535,35.968306822,21.22456,19.55125,-7.64205,-12.104940000000001,-11.95318,-14.546040000000001,8.579790000000001,7.964770000000001,-44.873,11.12049,1.9279000000000002,2.46174
18,18,Ar,8.519909,-12.814475,35.967545105,27.995880000000003,14.877799999999999,-6.64092,-23.78039,-8.674299999999999,-27.12997,15.25557,8.50698,,4.9193500000000006,-4.3641499999999995,2.0007200000000003
17,19,K,8.142219,-10.965916,35.98130201,32.339,7.55492,-6.50731,-32.768,4.30749,-30.276,14.31549,1.65875,,11.672030000000001,-3.16872,9.23267
16,20,Ca,7.815879,-21.802,35.993074406,36.445,2.6508000000000003,-6.6757100000000005,,9.30716,,19.31,2.56723,,5.48,-8.629,8.57955
15,21,Sc,7.189,,36.01648,,-1.993,-8.172,,19.235,,,-3.274,,12.211,,13.955
26,11,Na,6.392,25.323,37.057471,0.84,,,43.724000000000004,,25.083000000000002,0.84,,72.53,,5.557,
25,12,Mg,7.055111,18.401911000000002,37.030286265,3.5709400000000002,,-20.211000000000002,34.78299,,14.189770000000001,0.24,25.38,55.10789,0.6910000000000001,1.39542,-18.984
24,13,Al,7.531314999999999,16.381075000000003,37.010531,6.10934,43.0,-16.39546,28.805560000000003,-43.782000000000004,14.174370000000001,4.212140000000001,17.859560000000002,41.5711,4.880590000000001,6.350270000000001,-16.22415
23,14,Si,7.952903,12.424486000000002,36.992945191,8.322690000000001,36.78924,-13.95872,20.32491,-34.24064,5.608210000000001,2.2066999999999997,19.810869999999998,24.376150000000003,4.363020000000001,1.29283,-9.24846
22,15,P,8.267555,7.900419,36.979606956,10.28083,33.35021,-12.923530000000001,12.765540000000001,-32.23535,3.59682,6.81628,13.848840000000001,5.8042,6.10627,5.82491,-10.34931
21,16,S,8.459935,4.865121,36.971125506999996,14.19284,27.082900000000002,-8.80701,4.0512500000000005,-21.74926,-5.445729999999999,4.3036,13.93435,-13.76035,8.67219,2.51634,-1.29316
20,17,Cl,8.570281000000001,-0.8138730000000001,36.965902584,18.89064,21.48168,-7.84911,-6.96134,-18.799470000000003,-9.60132,10.31085,8.386379999999999,-35.282000000000004,7.795470000000001,3.0342,-1.56644
19,18,Ar,8.527139,-6.147465,36.966776314,24.04301,16.6794,-6.7867299999999995,-17.8116,-7.5725,-21.60192,8.78744,8.71463,,8.776670000000001,-1.64353,4.63042
18,19,K,8.339847,-11.664133,36.973375889,29.76994,10.36461,-6.22178,-28.32,-2.56716,-26.42037,15.454450000000001,1.8576300000000001,,8.957889999999999,-1.55785,5.28628
17,20,Ca,8.003456,-16.656,36.985897852,34.067,4.666720000000001,-6.17669,,9.8065,-36.558,14.75623,3.00797,,8.74763,-7.0520000000000005,10.88863
16,21,Sc,7.532,,37.003779,,-0.115,-5.947,,13.648,,19.902,-2.682,,9.443,-5.4670000000000005,10.387
26,12,Mg,6.928,17.864,38.03658,2.449,,-21.192,38.244,,16.193,2.209,26.749000000000002,60.935,-1.518,0.707,
25,13,Al,7.377097,20.380157,38.017402,5.88316,44.671,-17.89517,30.831419999999998,-44.613,14.710049999999999,1.67102,19.29059,46.00796,6.54051,5.434130000000001,-16.375
24,14,Si,7.892829,10.451265,37.995523,7.876810000000001,39.1284,-14.91856,22.690900000000003,-39.67074,6.75438,5.670100000000001,21.26883,30.544520000000002,0.59012,0.9174800000000001,-14.163680000000001
23,15,P,8.147274000000001,12.23964,37.984303105,10.513160000000001,35.14989,-14.046190000000001,15.176540000000001,-31.7201,4.20354,3.69688,15.339020000000001,14.17919,8.52537,4.63395,-8.751430000000001
22,16,S,8.448782,2.9369,37.97116331,12.33971,29.00302,-9.329270000000001,7.85362,-27.57866,-3.17098,8.036100000000001,15.15418,-4.8027,4.10064,2.86065,-6.82334
21,17,Cl,8.505481,4.916718,37.968010418,16.41873,24.12501,-7.67432,-0.9973500000000001,-18.09108,-6.921760000000001,6.107880000000001,10.19066,-25.549,11.57683,3.91216,0.7061000000000001
20,18,Ar,8.61428,-5.914066,37.962732104,20.625919999999997,18.62863,-7.20805,-12.65632,-15.107370000000001,-17.98594,11.83847,10.24225,-45.584,5.51799,-0.83724,-0.22221000000000002
19,19,K,8.438058000000002,-6.742256,37.969081116,27.526320000000002,13.85669,-6.78559,-24.551000000000002,-4.328189999999999,-23.73601,12.07187,5.142060000000001,,12.14159,-0.88942,5.85917
18,20,Ca,8.240043,-17.809,37.976319226,31.74998,6.4049,-6.10512,-32.928,1.60019,-33.65,16.99375,4.54727,,6.06937,-6.02155,6.63519
17,21,Sc,7.751,-15.119,37.995438,35.743,1.41,-5.454,,13.262,,15.841000000000001,-1.598,,12.912,-4.173,12.57
16,22,Ti,7.332,,38.011669,,-2.743,-5.407,,16.717,,,-0.061,,6.229,,11.728
27,12,Mg,6.747,21.625,39.045384,2.079,,,39.955,,17.994,-0.13,,65.438,-0.548,0.837,
26,13,Al,7.281000000000001,18.330000000000002,39.022169,5.3020000000000005,47.462,-20.006,33.425,,16.749,3.6310000000000002,20.713,50.45,3.15,5.134,-20.006
25,14,Si,7.7309790000000005,15.094986,39.002491,7.25077,40.46906,-15.74435,25.48302,-39.043,8.870600000000001,1.58067,21.17848,35.56254,3.2215900000000004,1.2340200000000001,-12.4134
24,15,P,8.097969,10.388033,38.986285865,9.92127,37.16214,-14.97582,17.02557,-36.27346,6.01525,6.2243900000000005,15.89331,21.03256,4.507680000000001,4.52554,-13.07862
23,16,S,8.344269,6.637537999999999,38.975133852,12.40888,31.1691,-11.19613,10.07952,-26.28134,-1.43588,4.37278,15.83007,4.12004,6.5441400000000005,1.95242,-5.08014
22,17,Cl,8.494402000000001,3.4419850000000003,38.968008162,14.1813,25.382150000000003,-7.367319999999999,4.00699,-22.46761,-3.1567,8.07342,10.22797,-15.6275,7.8070200000000005,5.72798,-3.90277
21,18,Ar,8.562598,0.5650000000000001,38.964313039,18.43716,20.92371,-6.8209,-5.95949,-13.66996,-12.51275,6.5986899999999995,10.73306,-35.442,9.23015,1.14387,3.06834
20,19,K,8.557025,-6.524488000000001,38.96370648661,25.149630000000002,16.62359,-7.21858,-19.63448,-11.29806,-19.82001,13.07775,6.381340000000001,,7.85128,1.2884000000000002,1.36122
19,20,Ca,8.369670000000001,-13.109993000000001,38.970710813,30.289270000000002,10.91298,-6.66033,-29.483,0.14315,-31.105,13.295520000000002,5.77092,,8.228299999999999,-5.00158,8.59524
18,21,Sc,8.013456,-16.373,38.98478497,33.835,3.95045,-5.424729999999999,,7.33908,-33.114,17.995,-0.59682,,9.67416,-2.8575,8.89076
17,22,Ti,7.574,,39.002362,,-0.758,-5.013,,16.97,,16.741,0.839,,9.391,-8.287,14.298
28,12,Mg,6.628,20.76,40.051906,1.867,,,42.92,,19.629,1.997,,71.188,,-0.32,
27,13,Al,7.127,22.16,40.029619,4.763,,-21.138,35.704,,17.198,1.1320000000000001,21.974,55.148,4.227,4.243,-20.298000000000002
26,14,Si,7.661754,13.544049000000001,40.005829,6.54266,43.222,-17.37539,28.26752,-44.135,10.133000000000001,4.96199,22.51,40.46957,-0.06937,0.48417000000000004,-17.13539
25,15,P,7.980796000000001,14.723476000000002,39.991288865,9.635440000000001,38.90217,-16.48967,19.44344,-36.054,6.976979999999999,3.4110500000000004,17.723689999999998,25.42112,6.76673,3.3211999999999997,-12.27753
