N,Z,element,be_per_a,beta_decay_energy,atomic_mass,s2n,s2p,qa,q2b,qep,qbn,s1n,s1p,q4b,qda,qpa,qna
81,55,Cs,8.3897723,2.5482241,135.907311431,15.5903258,16.8733574,-3.0602693,-0.3013673,-9.8486464,-6.5595183,6.8282166,7.2144613,-4.9984342,12.4977864,6.1687832,5.164849
80,56,Ba,8.4027566,-2.8495915000000003,135.9045758,16.079713100000003,15.3391868,-2.0330205,-2.3785294,-9.7626854,-10.314939700000002,9.1077424,8.5940937,-9.687781800000002,8.7148932,4.0479191000000005,4.4029061
79,57,La,8.376051200000001,0.4710621,135.907634962,16.961465,13.7242645,-1.3097104,-4.6970669,-5.7445022,-9.4924982,7.4653482,5.475804,-14.867565,13.6233215,6.3800795,7.679857500000001
78,58,Ce,8.3737624,-5.168129,135.907129256,17.818287700000003,12.1364898,-0.49856259999999997,-7.3092524,-5.9468661,-13.643996,9.9635603,7.1540633,-19.697650799999998,9.420916,3.8498971,6.6913644
77,59,Pr,8.330008900000001,-2.1411234,135.91267747,18.9550574,10.699704200000001,-0.0417592,-10.170498100000001,-1.9859343,-13.198119199999999,8.475867000000001,4.0130843,-25.097,14.2032845,5.9418576000000005,9.800373100000002
76,60,Nd,8.3085127,-8.0293747,135.914976061,19.6954909,8.9443412,0.8444745,-12.3883983,-1.8719608,-17.2082865,11.056995800000001,5.5523966,-30.11,10.039509200000001,3.6023491,8.865328
75,61,Pm,8.2437207,-4.3590237,135.923595949,20.5486505,7.2198653,1.6326251999999999,-14.926,2.4769780999999997,-16.384018700000002,9.1789118,2.2452741,-35.27,15.1873269,6.0265126,12.4140708
74,62,Sm,8.205916499999999,-10.567,135.928275553,21.577,5.7423986000000005,2.1900002,-17.721,2.1137496000000002,-20.734,12.024995,4.037541200000001,,10.6638163,3.4608091,11.1678832
73,63,Eu,8.122,-7.154,135.93962,22.586000000000002,4.058,2.959,-20.344,6.53,-20.065,10.167,0.675,,15.843,5.851,14.81
72,64,Gd,8.064,-13.19,135.9473,23.703,2.2920000000000003,3.625,,6.479,-24.108,12.911,2.231,,11.422,3.0100000000000002,13.788
71,65,Tb,7.961,,135.96146,,0.677,3.876,,10.959,,10.918000000000001,-1.061,,16.341,5.024,16.983
88,49,In,8.053,14.32,136.961535,4.862,,-9.175,24.23,,12.269,2.931,,40.526,7.7010000000000005,8.494,
87,50,Sn,8.152000000000001,9.911,136.946162,5.66,31.907,-8.435,19.154,,6.2860000000000005,2.051,16.469,32.234,7.671,6.684,-5.043
86,51,Sb,8.2184764,9.2433698,136.935522519,6.5126963,27.528000000000002,-4.795,16.2958761,-26.379,6.2935687,3.6248209000000005,11.179,26.4853799,11.2826669,11.2374215,-2.444
85,52,Te,8.280235699999999,7.0525063,136.925599354,7.717608,23.249452,-0.8547877,13.079651900000002,-20.423000000000002,2.1701444000000003,2.949801,12.0858437,18.4176387,11.0973771,9.579297,2.7763987
84,53,I,8.3260033,6.0271455,136.918028178,8.7197249,21.243878400000003,0.1423287,10.1895038,-19.13835,2.0015836,4.8823619,9.2199604,10.7845967,12.0833288,11.041539,3.3091377000000004
83,54,Xe,8.3642865,4.1623582,136.911557771,12.1126854,19.2325659,-1.871197,5.3379867999999995,-15.247105900000001,-4.1158771,4.025562,10.127160400000001,3.5353512,12.106572700000001,6.524081000000001,5.7967405
82,55,Cs,8.3889581,1.1756285,136.907089296,15.1064519,17.3445347,-3.1133863,0.595093,-14.2895187,-5.7300112,8.2782353,7.4055732,-3.3439586,10.5783995,6.4441174000000006,3.1440697
81,56,Ba,8.391828799999999,-0.5805356,136.905827207,16.0133821,15.8859782,-2.5027336,-1.8026356000000001,-8.5812017,-9.7552312,6.9056397,8.6715169,-8.1374318,10.5713627,4.0338197000000005,6.0508358
80,57,La,8.3818807,-1.2221,136.906450438,16.6400438,14.136850899999999,-1.4948381,-3.9390515,-8.090981300000001,-8.7036335,9.1746956,5.5427571,-13.0680071,11.420596600000001,6.6731921000000005,5.3967023
79,58,Ce,8.3672497,-2.7169515,136.907762416,17.4450938,12.6460526,-0.7901691,-6.3347961999999995,-4.3206571,-12.6496625,7.481533499999999,7.1702486,-17.9271099,11.4354993,4.1639487,8.6776391
78,59,Pr,8.341707399999999,-3.6178447,136.910679183,18.4085779,11.1362983,-0.13233779999999998,-9.1289555,-4.4532970999999995,-12.0738344,9.932711,3.982235,-23.055910100000002,12.125300900000001,6.4951398000000005,7.6632473
77,60,Nd,8.309589200000001,-5.511110800000001,136.914563099,19.5129855,9.545603499999999,0.4093383,-11.5923137,-0.36439030000000006,-16.485364399999998,8.4559897,5.5325193,-28.37,12.0627099,3.8080857000000004,10.8953314
76,61,Pm,8.2636516,-6.0812029,136.920479519,20.153165400000002,7.7149284,1.4398172999999999,-13.9269546,-0.0214084,-15.333277200000001,10.974253500000001,2.1625319,-33.106,12.851568499999999,6.437639600000001,10.1015435
75,62,Sm,8.213552700000001,-7.8457518,136.927007959,21.277069400000002,6.3559778,1.9158089,-16.778,3.918671,-19.819,9.2520743,4.1107037,,12.7814807,3.6363082,13.301189500000001
74,63,Eu,8.1505738,-8.932,136.935430719,22.141000000000002,4.6615167,2.8368335000000005,-19.179000000000002,3.7350481,-19.127,11.974,0.6239756,,13.4221255,6.094,12.264407
73,64,Gd,8.08,-10.246,136.94502,23.106,2.934,3.593,,8.308,-23.385,10.195,2.259,,13.645,3.451,15.809000000000001
72,65,Tb,7.9990000000000006,,136.95602,24.057000000000002,1.397,3.844,,7.988,,13.139000000000001,-0.834,,13.993,5.4270000000000005,14.48
88,50,Sn,8.118,9.14,137.951143,5.4830000000000005,,-8.475,20.186,,6.479,3.432,16.969,34.462,6.171,6.464,-7.043
87,51,Sb,8.178,11.046,137.941331,6.2860000000000005,28.258,-5.105,17.330000000000002,-26.109,6.583,2.661,11.789,28.237000000000002,12.231,10.846,-1.893
86,52,Te,8.252578600000001,6.2839149,137.929472452,7.4133516,24.104,-1.6871519000000001,14.2762495,-22.835,2.5889557,4.4635506,12.9245734,22.5658111,9.5217019,8.858392700000001,0.5826598000000001
85,53,I,8.292445,7.9923346,137.922726392,8.577321099999999,22.0509622,-0.38582150000000004,10.907118500000001,-19.208488300000003,2.3321864,3.6949592,9.9651185,14.5334985,13.1561766,10.6129359,3.3568248
84,54,Xe,8.344691300000001,2.9147838999999998,137.914146268,9.685710199999999,20.124907200000003,0.1365922,8.2895615,-17.9574531,-1.49779,5.6601482,10.9049468,7.5936224,10.2837875,8.6709907,3.4029482
83,55,Cs,8.3601437,5.374777600000001,137.911017119,12.6908092,17.9197456,-1.2685042000000002,3.62638,-13.819730700000001,-3.2369453,4.412573900000001,7.7925851,0.2418385,14.2529491,8.390391900000001,6.5385538
82,56,Ba,8.393422200000002,-1.7483977,137.905247059,15.5173627,16.4105777,-2.5608872000000003,-0.6959392000000001,-13.167362800000001,-9.192258599999999,8.611723,9.0050045,-6.2446239,8.7878563,4.1842060000000005,3.7979612000000005
81,57,La,8.3750835,1.0524585,137.907124041,16.6185565,14.7524952,-2.0471586,-3.3845415,-7.2566068,-8.6659609,7.4438609,6.0809783,-11.5990381,13.0844781,6.201301900000001,6.7149507
80,58,Ce,8.377040800000001,-4.437,137.90599418,17.1999529,13.256729600000002,-1.0407803,-5.5486847,-7.1334368,-12.435371,9.7184194,7.713972399999999,-16.0680942,9.1824281,3.9416461,5.9311904
79,59,Pr,8.339219499999999,-1.1116847,137.910757495,17.931081900000002,11.669321,-0.33512369999999997,-8.2144966,-3.2769724,-11.6162156,7.998371000000001,4.4990724,-21.379191,14.0904902,6.3514962,9.1609931
78,60,Nd,8.3254946,-7.1028119,137.911950938,18.9605206,10.0865742,0.3908005,-10.5194095,-3.3873877,-16.0156418,10.5045309,6.1043392,-26.358,10.034046,3.7827452,8.245527899999999
77,61,Pm,8.2683558,-3.4165976000000002,137.919576119,19.8870834,8.1518913,1.1887137,-13.1646944,0.9984727000000001,-14.9940327,8.912829799999999,2.619372,-31.314,14.9957344,6.1633049,11.6679041
76,62,Sm,8.2379286,-9.748096799999999,137.923243988,20.8295095,6.8764172,1.7237543000000002,-15.838000000000001,0.7972256,-19.4231869,11.5774352,4.7138853,-36.567,10.382957300000001,3.4286117,10.3622495
75,63,Eu,8.1616211,-6.09,137.933709,21.649,5.1576949999999995,2.5893169,-18.149,5.0342115000000005,-18.607,9.6750901,1.0469913,,15.772030500000001,5.9716017,13.9590556
74,64,Gd,8.112,-12.059000000000001,137.940247,22.712,3.427,3.2920000000000003,-20.729,5.043,-22.764,12.517,2.803,,11.295,3.352,12.844
73,65,Tb,8.019,-8.669,137.953193,23.843,1.935,3.775,,9.256,,10.705,-0.324,,16.2,5.513,16.194
72,66,Dy,7.95,,137.9625,,0.419,4.174,,8.994,,,1.2530000000000001,,11.68,2.986,14.965
89,50,Sn,8.073,10.74,138.957799,5.303,,-8.915000000000001,20.895,,7.269,1.871,,36.335,7.231,6.524,
88,51,Sb,8.144,10.155,138.946269,6.132000000000001,28.798000000000002,-5.365,18.421,,7.575,3.472,11.829,30.651,10.81,10.984,-3.434
87,52,Te,8.2117716,8.2658835,138.935367191,7.0439542,24.633,-1.9977438,15.4395059,-21.984,3.7035113,2.5804036000000004,12.844,24.7088374,10.5661192,9.1658645,1.611
86,53,I,8.26561,7.1736224,138.9264934,8.2573314,22.9885135,-1.2055474,12.2301246,-21.11,3.4299624,4.5623721999999995,10.0639401,18.751417099999998,11.5436054,10.8183706,1.682328
85,54,Xe,8.3115904,5.0565023,138.9187922,9.4038082,20.918766100000003,-0.3407117,9.2693315,-17.2375625,-0.8288761,3.7436599999999998,10.9536476,11.313155199999999,11.4224894,8.7646937,4.4270953
84,55,Cs,8.3423397,4.2128293,138.913363822,10.2979522,18.922762,0.6531754,6.5212924999999995,-16.0101498,-0.5106007,5.8853783,8.0178152,4.1275639,12.3931327,10.592137000000001,4.4905384999999995
83,56,Ba,8.3670194,2.3084632000000003,138.908841164,13.335153,17.1084457,-0.9254687,2.0438237,-12.2306445,-6.4718276,4.7234300000000005,9.3158606,-2.8969879,12.3426617,6.288992599999999,7.161654700000001
82,57,La,8.377998700000001,-0.2646396,138.906362927,16.2241517,15.2545507,-2.0653402,-2.3937285999999998,-11.6243238,-7.7278323,8.7802909,6.2495462,-9.721352500000002,11.209826999999999,6.5287535,4.762876400000001
81,58,Ce,8.3704664,-2.129089,138.906647029,17.1816122,13.8142826,-1.5320024,-4.9408116,-5.9849066,-11.900192800000001,7.4631928,7.7333043,-14.5775122,10.893931,3.9438016,7.5757401
80,59,Pr,8.3495208,-2.8117226,138.9089327,17.7694747,12.2657292,-0.6101106,-7.3276239,-5.6042153,-10.8827885,9.7711038,4.551756800000001,-19.4306009,11.80092,6.5439527,6.855237600000001
79,60,Nd,8.3236642,-4.5159014,138.911951208,18.5755968,10.676106599999999,0.174462,-9.636700600000001,-1.7400342000000002,-15.1738778,8.071065899999999,6.1770342000000005,-24.385,11.895691000000001,4.1875463,10.138022300000001
78,61,Pm,8.285547300000001,-5.1207993,138.916799228,19.5708063,8.877156800000002,1.0099277,-12.1029769,-1.6611328,-14.074574,10.6579765,2.7728175999999998,-29.371000000000002,12.7937477,6.5623242,9.485794700000001
77,62,Sm,8.2430786,-6.9821777,138.922296631,20.5312099,7.3742022,1.4084747,-14.749,2.3479817,-18.7018716,8.9537747,4.754830200000001,-34.68,12.4034361,3.6537488,12.4654705
76,63,Eu,8.1872187,-7.767,138.929792307,21.394784,5.9031354,2.2393617,-17.268,2.2273475,-17.81,11.719693900000001,1.1892501,,13.3044109,6.2769028,11.4182735
75,64,Gd,8.126,-9.501,138.93813,22.561,4.218,2.801,-19.931,6.577,-22.102,10.043000000000001,3.1710000000000003,,13.225,3.476,14.826
74,65,Tb,8.052,-10.43,138.94833,23.306,2.562,3.593,,6.33,-21.271,12.601,-0.24,,13.794,5.823,13.76
73,66,Dy,7.971,,138.959527,,1.065,4.124,,10.67,,10.841000000000001,1.389,,13.978,3.063,17.036
89,51,Sb,8.103,11.977,139.952345,5.883,,-5.845,19.216,,7.743,2.412,12.369,32.659,11.83,10.623000000000001,-2.914
88,52,Te,8.183356700000001,7.2387734,139.939487057,6.814090600000001,25.435000000000002,-2.622,16.6190122,-24.346,4.0321965,4.233687,13.606,26.9004559,8.993,8.556998400000001,-0.5710000000000001
87,53,I,8.229474,9.380238799999999,139.931715914,7.7689492,23.534,-1.524249,13.443515600000001,-20.845,3.9670454,3.2065769,10.690113499999999,20.7058367,12.800579100000002,10.5615947,2.100572
86,54,Xe,8.2908875,4.063276800000001,139.921645814,9.156853300000002,21.8684088,-0.9860981000000001,10.2814437,-20.070352200000002,-0.35669110000000004,5.4131933,11.8044687,15.0877656,9.7042552,8.2338623,1.963703
85,55,Cs,8.3143227,6.2181669,139.917283707,10.3053462,19.647770700000002,0.0705706,7.2623211,-15.867745500000002,-0.2071386,4.4199679,8.6941231,7.6364888,13.633313000000001,10.197731,4.9529325
84,56,Ba,8.35315,1.0441542,139.910608231,11.1487355,17.873603,0.7363492,4.8063219,-14.91229,-4.1168423,6.4253055,9.8557878,0.9893413000000001,10.329930000000001,8.1419224,4.761911100000001
83,57,La,8.355020099999999,3.7621676,139.909487285,13.9412874,16.002973400000002,-0.39812020000000004,0.3741676,-10.899942,-5.4256361,5.160996600000001,6.6871128,-6.100013,14.660553400000001,8.2733967,7.8801151
82,58,Ce,8.3763045,-3.388,139.905448433,16.6509965,14.3903634,-1.6120637,-3.8169806,-10.4492804,-11.3168927,9.1878037,8.1408172,-12.618281600000001,9.1499881,3.9306935,5.293576
81,59,Pr,8.3465163,-0.4289806,139.9090856,17.6999965,12.750761,-1.0736550999999999,-6.4741805999999995,-4.752817200000001,-10.7406153,7.9288927000000005,5.017456699999999,-17.7002816,13.5904466,6.0965935,8.1010405
80,60,Nd,8.337864,-6.0452,139.90954613,18.3827006,11.269321900000001,-0.1736125,-8.801301,-4.588476200000001,-14.8275361,10.3116347,6.7175652,-22.4749685,9.5824272,3.8086225000000002,7.3079211
79,61,Pm,8.2890958,-2.756101,139.916035918,19.440312600000002,9.6611219,0.7034586,-11.226101000000002,-0.6723652,-13.9031354,8.7823361,3.4840877,-27.7297685,14.5159425,6.2359778,10.6361695
78,62,Sm,8.2638211,-8.47,139.918994714,20.1008091,8.016705700000001,1.3184361,-13.6736675,-0.7279868,-18.1292121,11.1470344,5.2438881,-32.626,10.1692316,3.480968,9.774425800000001
77,63,Eu,8.197733,-5.2036675,139.928087633,21.378906,6.6495176,1.7590614,-16.5036675,3.2261119,-17.426000000000002,9.659212100000001,1.8946874,-37.668,15.222634000000001,5.8697650999999995,12.733315000000001
76,64,Gd,8.1549757,-11.3,139.933674,22.265,4.8624476,2.6037053,-18.952,3.3089801000000003,-21.723,12.222,3.6731975,,10.6782047,3.2276808999999997,11.8557796
75,65,Tb,8.068673200000001,-7.652,139.945805048,23.024,3.3105444000000004,3.336,-21.165,7.6268025,-20.853,10.423,0.14,,15.888,5.595,15.3100279
74,66,Dy,8.008000000000001,-13.513,139.95402,24.042,1.748,3.835,,7.5120000000000005,,13.201,1.989,,11.481,3.001,14.030000000000001
73,67,Ho,7.906000000000001,,139.968526,,0.295,4.157,,11.524000000000001,,,-1.0938998999999998,,16.324,,17.296
90,51,Sb,8.069,11.129,140.957552,5.633,,-6.135,20.387,,8.756,3.221,12.339,34.937,10.481,10.834,
89,52,Te,8.142,9.257,140.945604,6.607,25.938,-2.945,17.528,-23.468,4.865,2.373,13.568,29.063,10.091000000000001,8.844,0.487
88,53,I,8.2022562,8.270643,140.935666081,7.5983381,24.454,-2.2911892,14.5506853,-22.825,4.9884776,4.3917612,10.8481876,23.0031779,10.9892215,10.633384099999999,0.37
87,54,Xe,8.2553647,6.2800423,140.926787181,8.695358700000002,22.5701706,-1.3184623999999998,11.535183300000002,-19.118830600000003,0.7811114,3.2821654,11.8800572,17.2337489,10.984462,8.6466561,3.1450882
86,55,Cs,8.2943554,5.255141,140.920045279,9.918898800000001,20.5843295,-0.5459984,8.4524925,-18.1600995,0.719236,5.4989309,8.779860699999999,11.5371824,11.8780421,10.3589483,3.1489607
85,56,Ba,8.3260774,3.1973515000000003,140.914403653,10.961210600000001,18.665848099999998,0.22600610000000002,5.6985656,-14.0350017,-3.4917507999999997,4.535905,9.9717249,4.4590277,11.6794033,8.0185912,5.8861543
84,57,La,8.343205,2.5012141000000003,140.910971155,11.8500989,16.8066973,1.1910128,3.0846899,-13.1690764,-2.9269347,6.6891023,6.9509095,-2.4069118,12.6948811,10.1960173,5.6035867
83,58,Ce,8.3553956,0.5834758000000001,140.908285991,14.6159525,15.095082099999999,-0.1345727,-1.2395379,-9.4521236,-8.8161487,5.4281486999999995,8.4079694,-9.4970982,12.5021302,5.9464056,8.4771503
82,59,Pr,8.353985199999999,-1.8230137,140.907659604,17.3285173,13.3700947,-1.2985841,-5.4916016,-8.991445200000001,-9.8286052,9.3996246,5.2292776000000005,-16.0888867,11.6540148,6.4153883,6.1452767999999995
81,60,Nd,8.335507400000001,-3.6685879,140.90961669,18.3172262,11.811720600000001,-0.6976704,-8.2575603,-3.4062639,-14.050791499999999,8.005591500000001,6.7942639,-20.967289,11.3479395,3.801402,9.020749
80,61,Pm,8.303940500000001,-4.588972399999999,140.913555081,19.1645396,10.272221700000001,0.253966,-10.597285,-3.1256759,-13.1383045,10.3822035,3.5546565,-25.982089100000003,12.2048049,6.3583052,8.2523369
79,62,Sm,8.265846,-6.0083127,140.918481545,19.6963665,8.494971900000001,1.2250937,-12.7097287,1.0343158000000001,-17.0193321,8.549332099999999,5.0108842000000005,-30.552,12.2778759,3.8444657,11.7296246
78,63,Eu,8.2176853,-6.7014161,140.924931734,20.670231500000003,7.0025606,1.7222955,-15.3848041,0.9974285,-16.214687,11.0110195,1.7586724999999999,-35.561,13.165389300000001,6.4361808,10.6351253
77,64,Gd,8.164609,-8.683388,140.932126,21.735,5.4219438,2.3425086999999998,-17.842,4.9427436,-20.8132709,9.5132709,3.5272564,,12.8846277,3.3895,13.9199439
76,65,Tb,8.0974761,-9.158,140.941448,22.553,3.7207334000000003,3.180145,-20.176000000000002,5.1561316,-19.782,12.1298829,0.0475359,,13.802,5.9830000000000005,12.8552351
75,66,Dy,8.027000000000001,-11.018,140.95128,23.825,2.329,3.406,,9.111,-24.136,10.624,2.189,,13.459,3.082,15.924
74,67,Ho,7.9430000000000005,,140.963108,,0.812,4.178,,8.829,,13.118,-1.1767792,,14.047,5.431,14.882
90,52,Te,8.113,8.253,141.950027,6.325,26.637,-3.464,18.68,,5.306,3.951,14.298,31.293,8.552,8.365,-1.593
89,53,I,8.1652517,10.4266792,141.941166595,7.3393828,24.991,-2.578,15.711587,-22.552,5.3230214,2.9476216,11.422,25.2209809,12.275287,10.2661662,0.894
88,54,Xe,8.2331695,5.2849078,141.929973095,8.3858232,23.4401414,-1.9585697,12.6126085,-21.849,1.1763845,5.1036578,12.591953799999999,19.3032472,9.0873812,8.1053704,0.6218338999999999
87,55,Cs,8.2648777,7.3277007,141.924299514,9.607454200000001,21.4862758,-0.9595625,9.5093939,-17.8768616,1.1466177,4.1085233,9.6062186,13.2718106,13.182712100000002,9.994085,3.6028097
86,56,Ba,8.310971799999999,2.1816932,141.916432904,10.716987999999999,19.433737700000002,-0.29492860000000004,6.690638700000001,-16.933919300000003,-2.9837314000000004,6.181083,10.653877000000001,8.1077984,9.9182883,7.7228866,3.4487314000000002
85,57,La,8.3208263,4.5089455,141.91409076,11.854526900000002,17.552153999999998,0.4381621,3.7624167,-12.835570100000002,-2.6642105000000003,5.165424600000001,7.580429100000001,1.1175856000000002,13.954762,9.7540227,6.3235404
84,58,Ce,8.34707,-0.7465288000000001,141.909250208,12.6013048,15.8429327,1.3039942000000002,1.4171597,-12.0893746,-6.5896802,7.1731561,8.892023100000001,-5.5509661,10.4899707,7.5535404,6.0274242000000005
83,59,Pr,8.3363032,2.1636885,141.91005164,15.242776000000001,14.0522497,0.3021253,-2.6448310999999998,-8.1454944,-7.666165200000001,5.8431515,5.6442803,-12.477437400000001,14.9986671,8.0354296,9.082416199999999
82,60,Nd,8.346031000000002,-4.8085195999999994,141.907728824,17.8354451,12.453770500000001,-0.8091047,-6.9681259,-7.807968799999999,-13.4984416,9.8298537,7.224493000000001,-18.9905333,9.446978600000001,3.7426521,6.6540881
81,61,Pm,8.3066587,-2.1596062000000003,141.912890982,19.0721255,11.033250899999999,-0.437585,-9.8326062,-2.4159734,-13.278894300000001,8.689922000000001,4.2389871,-24.5820137,13.826517599999999,5.7394491,9.3335187
80,62,Sm,8.2859407,-7.673,141.915209415,19.668620200000003,9.3026253,0.6103365000000001,-12.0224074,-2.0793808,-17.1276008,11.1192881,5.7479688,-28.862000000000002,9.9409239,3.383154,8.681402400000001
79,63,Eu,8.226396000000001,-4.3494074000000005,141.923446719,20.4656202,7.6748253,1.1805246,-14.7494074,1.9250311999999998,-16.1560169,9.4546008,2.6639411,-34.058,14.8578229,5.9353547,11.838501
78,64,Gd,8.1902569,-10.4,141.928116,21.3198803,6.0815188,2.1133344000000003,-16.84,1.6854663,-20.4899974,11.8066094,4.3228463,-39.03,10.7372303,3.3025845,11.0671092
77,65,Tb,8.111508,-6.44,141.939280858,22.2198803,4.1515188,2.7652376,-19.309,6.0771537,-19.248,10.0899974,0.6242624,,15.9335628,5.936,14.4849315
76,66,Dy,8.061,-12.869,141.946194,23.432000000000002,2.915,3.115,-22.19,5.816,-23.826,12.808,2.868,,11.074,2.875,13.158
75,67,Ho,7.965,-9.321,141.96001,24.076,1.346,3.9250000000000003,,10.001,,10.957,-0.843,,16.29,5.314,16.526
74,68,Er,7.893,,141.970016,,-0.322,4.5760000000000005,,10.164,,,0.855,,12.098,,15.417
91,52,Te,8.07,10.259,142.956489,6.003,,-3.645,19.673000000000002,,6.2010000000000005,2.052,14.209,33.407000000000004,9.721,8.724,-0.393
90,53,I,8.137,9.413,142.945475,7.006,25.828,-3.165,16.886,-24.469,6.369,4.058,11.529,27.382,10.591000000000001,10.442,-0.753
89,54,Xe,8.1968855,7.4726365,142.93536955,8.1482096,24.111,-2.4227178,13.734323,-20.942,2.2403560000000002,3.0445518000000003,12.688884,21.4034961,10.4345906,8.2673956,1.8109692
88,55,Cs,8.243670700000001,6.2616865,142.927347346,9.3408037,22.326794999999997,-1.6294708,10.4959488,-20.161520499999998,2.0954203000000002,5.2322804,9.734841200000002,15.392681000000001,11.232597100000001,10.174997900000001,1.5771062
